lila_dataset_name,lila_category_name,wi_guid,wi_taxon_name,wi_common,count
SWG Camera Traps,francois_langur,af2be1b8-b4d5-465a-bf31-5c3a6dffc02c,trachypithecus francoisi,François's Langur,2
SWG Camera Traps,leopard_cat,6f5cfe6e-4d2f-4a39-b7eb-cffe6aef7de1,prionailurus bengalensis,Leopard Cat,266
SWG Camera Traps,binturong,b310c664-bb99-487b-9c54-fb0935165d29,arctictis binturong,Binturong,49
SWG Camera Traps,hog_badger,47c414af-e439-49d9-bd8c-969081a6f595,arctonyx collaris,Greater Hog Badger,352
SWG Camera Traps,crested_argus,36f66669-b5db-4c71-8cad-ed6b15e0e624,rheinardia ocellata,Crested Argus,446
SWG Camera Traps,pangolin,ade3ecab-c110-429a-849e-b6afdb290219,manis,Pangolin Species,351
SWG Camera Traps,bamboo_rat,b361a349-83d3-4066-b805-388dba79b2ef,dactylomys,Dactylomys Species,87
SWG Camera Traps,asiatic_black_bear,edcbe8f5-82e6-4af7-bed9-520915c3bbc8,ursus thibetanus,Asiatic Black Bear,1211
SWG Camera Traps,mountain_hawk_eagle,3be3f820-1462-4a04-ae0d-bce98d6cf08b,nisaetus nipalensis,Mountain Hawk-eagle,3
SWG Camera Traps,unidentified_bear,ec1a70f4-41c0-4aba-9150-292fb2b7a324,ursidae,Bear Family,96
SWG Camera Traps,unidentified_weasel,7d6dbfa0-522c-4397-a59c-4b8439cad16b,mustela,Weasel Species,513
SWG Camera Traps,northern_treeshrew,9847f2cd-5cbd-463d-af48-d0bc6bba8272,tupaia belangeri,Northern Treeshrew,4779
SWG Camera Traps,bengal_monitor,7701dc40-d39a-4e62-9531-477bf41c56d1,varanus,Monitor species,11
SWG Camera Traps,black_giant_squirrel,185c2482-9e60-47a2-ac40-81b5d78ffbbe,ratufa bicolor,Black Giant Squirrel,229
SWG Camera Traps,sun_bear,90924dcf-2d47-4135-a236-f88e8c079dc8,helarctos malayanus,Sun Bear,295
SWG Camera Traps,marbled_cat,feb7d405-71d9-4ae8-bf1a-f1d695dcf089,pardofelis marmorata,Marbled Cat,51
SWG Camera Traps,unidentified_striped_squirrel,d35c166c-eb85-4083-80f7-8258f7c0c625,tamiops,Tamiops Species,63
SWG Camera Traps,hatinh_langur,eee8373b-5d78-46e1-bead-739778b75b41,trachypithecus hatinhensis,Hatinh Langur,26
SWG Camera Traps,unidentified_turtles,4adcb4cf-9ed3-4596-9f56-931ed644007e,testudines,Turtle Order,16
SWG Camera Traps,red_muntjac,3b53e54f-da21-474e-b6f6-47dbdd73ff69,muntiacus muntjak,Southern Red Muntjac,4960
SWG Camera Traps,phayres_langur,a546cd65-e7d0-4a1d-87c2-0673f766b407,trachypithecus phayrei,Phayre's Leaf-monkey,105
SWG Camera Traps,giant_flying_squirrel,0ca61e4d-2bee-4256-bf03-52f6e4ca34fe,petaurista,Petaurista Species,534
SWG Camera Traps,rufous_necked_hornbill,bd2da9ff-db8f-4dfd-8bc7-01fc060d9bb3,aceros nipalensis,Rufous-necked Hornbill,6
SWG Camera Traps,golden_cat,b30d4c91-3790-4e28-8127-da8783aab3a8,catopuma temminckii,Asiatic Golden Cat,15
SWG Camera Traps,owstons_civet,ba799fc7-6aad-455e-87a8-1f09ad5c71e4,chrotogale owstoni,Owston's Civet,210
SWG Camera Traps,invertebrate,1f689929-883d-4dae-958c-3d57ab5b6c16,animal,Animal,3
SWG Camera Traps,chinese serow,38262151-d1fc-478f-a040-ed429e397fbe,capricornis sumatraensis,Sumatran Serow,12820
SWG Camera Traps,unidentified_lizard,710c4066-bd5d-4313-bcf4-0217c4c84da7,squamata,Serpentes Suborder,114
SWG Camera Traps,macaque_not_stump_tailed,bc0178de-d331-4a6e-84d7-f6e8d55b966d,macaca,Macaque Species,2269
SWG Camera Traps,unidentified_small_animal,1f689929-883d-4dae-958c-3d57ab5b6c16,animal,Animal,917
SWG Camera Traps,yellow_bellied_weasel,18df0149-eb16-4e46-a8ef-53f82bd14786,mustela kathiah,Yellow-bellied Weasel,15
SWG Camera Traps,brown_wood_owl,e72626ad-a1e3-47e2-9a22-d493df6e3540,strix leptogrammica,Brown Wood-owl,415
SWG Camera Traps,necklaced_laughingthrush_sp,a0cbbf4b-946f-4982-b332-28c323510523,garrulax pectoralis,Greater Necklaced Laughingthrush,442
SWG Camera Traps,mountain_imperial_pigeon,2eb679c6-9135-4541-937e-6c90a963d840,ducula badia,Mountain Imperial-Pigeon,34
SWG Camera Traps,rufous_eared_laughingthrush,22107253-73e0-4474-b982-b970fffcced0,garrulax konkakinhensis,Chestnut-eared Laughingthrush,4
SWG Camera Traps,lesser_yellownape,47242213-848f-465f-a0f4-70197ee17c84,picus chlorolophus,Lesser Yellownape,9
SWG Camera Traps,red_tailed_laughingthrush,008d8de3-9cbc-449a-ae5d-80c1dea7b4c8,trochalopteron milnei,Red-tailed Laughingthrush,15
SWG Camera Traps,flying_squirrel,e4d1e892-0e4b-475a-a8ac-b5c3502e0d55,sciuridae,Sciuridae Family,44
SWG Camera Traps,siberian_thrush,c8ec11b2-2bf1-4466-b312-cb43cf20a1ee,geokichla sibirica,Siberian Thrush,283
SWG Camera Traps,asian_fairy_bluebird,5e906a01-1509-4bc5-9df6-a57885965d92,irena puella,Asian Fairy-bluebird,2
SWG Camera Traps,forktail_sp,ba561f55-7340-4981-8419-bec407bf0827,enicurus,Enicurus Species,15
SWG Camera Traps,striated_heron,652398dc-e64a-4ed5-a53c-7e7f72f248ed,butorides striata,Héron à dos vert,3
SWG Camera Traps,crested_serpent_eagle,9ce674d9-7fbc-4f5b-b7cc-4c57bd947e3f,spilornis cheela,Crested Serpent-Eagle,186
SWG Camera Traps,black_throated_laughingthrush,3189052a-b57f-421f-a251-873f5e93d76d,garrulax chinensis,Black-throated Laughingthrush,15
SWG Camera Traps,golden_babbler,c0a29302-517e-476f-bf1d-cb9f00e651a0,cyanoderma chrysaeum,Golden Babbler,14
SWG Camera Traps,back_striped_weasel,ae6c0300-a36a-4d1c-a375-a1f0b904ec8e,mustela strigidorsa,Stripe-backed Weasel,13
SWG Camera Traps,barred_cuckoo_dove,9e1bf8e0-7185-4c20-b537-3c0acf16d6d7,macropygia unchall,Barred Cuckoo-dove,10
SWG Camera Traps,unidentified_snake,710c4066-bd5d-4313-bcf4-0217c4c84da7,squamata,Serpentes Suborder,9
SWG Camera Traps,white_tailed_robin,cdffb0c9-a000-4522-bd27-4e017247a6cd,myiomela leucura,White-tailed Blue Robin,9
SWG Camera Traps,eyebrowed_thrush,9a995cba-e6a6-4297-b098-233d4527d49f,turdus obscurus,Eyebrowed Thrush,106
SWG Camera Traps,silver_eared_mesia,3cf50332-d826-4a1d-8ff0-7e431612d8fb,leiothrix argentauris,Silver-eared Leiothrix,5
SWG Camera Traps,grey_headed_canary_flycatcher,4941fd07-9790-44e5-a806-bcff320629ce,culicicapa ceylonensis,Grey-headed Canary-flycatcher,14
Orinoquia Camera Traps,empty,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,blank,Blank,20334
Orinoquia Camera Traps,human,990ae9dd-7a59-4344-afcb-1b7b21368000,homo sapiens,Human,7441
Orinoquia Camera Traps,black_agouti,d62cd43d-a519-4cd5-aef2-b76ae4bd16c1,dasyprocta fuliginosa,Black Agouti,14206
Orinoquia Camera Traps,collared_peccary,5acf63fb-339d-42b1-af7e-95f6151ae5fb,pecari tajacu,Collared Peccary,24784
Orinoquia Camera Traps,spixs_guan,6071f8bb-793d-45f5-9013-8668014e86e3,penelope jacquacu,Spix's Guan,1317
Orinoquia Camera Traps,rodent,90d950db-2106-4bd9-a4c1-777604c3eada,rodentia,Rodent,4135
Orinoquia Camera Traps,unknown_bird,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,5766
Orinoquia Camera Traps,unknown,822f8b93-f963-40cd-afe1-932f3ad5c1f2,unknown,Unknown,1280
Orinoquia Camera Traps,giant_anteater,2b98dad0-1e0e-4488-9cbe-9c4777dd9eca,myrmecophaga tridactyla,Giant Anteater,807
Orinoquia Camera Traps,ornate_titi_monkey,21ad5bc0-b884-4963-9414-92dc8b9989d0,plecturocebus ornatus,Ornate Tití Monkey,49
Orinoquia Camera Traps,lowland_tapir,39e5ea73-38f1-454a-8054-7c67f20fbced,tapirus terrestris,Lowland Tapir,1562
Orinoquia Camera Traps,unknown_armadillo,616ff6a1-424b-4117-a759-ed864a209f90,cingulata,Cingulata Order,5732
Orinoquia Camera Traps,unknown_squirrel_monkey,a12be0a5-ac69-4da2-a4c4-feda1d4a6f42,saimiri,Saimiri Species,50
Orinoquia Camera Traps,puma,03c6a925-2c2f-41bb-a82f-9611c57188f9,puma,Puma Species,131
Orinoquia Camera Traps,southern_tamandua,89d41ec3-af8a-438a-86dd-4a6cb1819f07,tamandua tetradactyla,Southern Tamandua,1391
Orinoquia Camera Traps,cattle,aca65aaa-8c6d-4b69-94de-842b08b13bd6,bos taurus,Domestic Cattle,3580
Orinoquia Camera Traps,south_american_coati,1d3bbcaa-f81a-41d9-8904-5cc8a505af32,nasua nasua,South American Coati,2895
Orinoquia Camera Traps,ants,9fb844bd-26d1-49f1-a829-0025a48d3bdb,insecta,Insect,33
Orinoquia Camera Traps,amazonian_motmot,5e593440-cfe4-42e6-9b0a-cac047eade20,momotus momota,Amazonian Motmot,268
Orinoquia Camera Traps,unknown_possum,9696efc2-7fb4-48d7-838f-2b7b581dc4bb,didelphimorphia,Didelphimorphia Order,951
Orinoquia Camera Traps,tayra,6d0d096e-79b8-4fbe-90e1-044e41e24c2c,eira barbara,Tayra,414
Orinoquia Camera Traps,spotted_paca,32c0147f-1967-4644-b107-8133ae1f020a,cuniculus paca,Spotted Paca,5651
Orinoquia Camera Traps,margarita_island_capuchin,03c512a1-bfb6-4c47-8e1a-ace60d268b11,sapajus apella,Margarita Island Capuchin,207
Orinoquia Camera Traps,giant_armadillo,d23e77b7-0314-4129-b2e8-810e9c4771e7,priodontes maximus,Giant Armadillo,167
Orinoquia Camera Traps,unknown_capuchin_monkey,2b49a0ba-1f1b-46ab-acb1-c82d1bac3fd3,cebidae,Cebidae Family,2
Orinoquia Camera Traps,unknown_reptile,739a105e-d883-4ff8-9282-7ec44018e6a0,reptilia,Reptile,210
Orinoquia Camera Traps,crab-eating_fox,a0d09a27-59c6-4a31-8b67-e0a6ec8c49f9,cerdocyon thous,Crab-eating Fox,98
Orinoquia Camera Traps,common_green_iguana,265cec39-e155-4897-9e7f-06f62fc22af1,iguana iguana,Common Green Iguana,22
Orinoquia Camera Traps,domestic_horse,5109acb4-e503-4147-a175-a3c6aa71f1e3,equus caballus,Domestic Horse,979
Orinoquia Camera Traps,domestic_dog,3d80f1d6-b1df-4966-9ff4-94053c7a902a,canis familiaris,Domestic Dog,19
Orinoquia Camera Traps,unknown_cervid,627c919c-29bc-439b-acde-62b3cd31f8a8,cervidae,Cervidae Family,900
Orinoquia Camera Traps,ocelot,22976d14-d424-4f18-a67a-d8e1689cefcc,leopardus pardalis,Ocelot,363
Orinoquia Camera Traps,white-tailed_deer,5c7ce479-8a45-40b3-ae21-7c97dfae22f5,odocoileus virginianus,White-tailed Deer,408
Orinoquia Camera Traps,salvins_curassow,d9880c5a-b487-4ef0-8e26-39b2b40a06b7,mitu salvini,Salvin's Curassow,1526
Orinoquia Camera Traps,northern_amazon_red_squirrel,46bbb254-6a97-40f0-b07b-d229b211e6db,sciurus igniventris,Northern Amazon Red Squirrel,253
Orinoquia Camera Traps,jaguarundi,5bf1ea7e-141a-4cc2-92ac-5e20bf64b408,herpailurus yagouaroundi,Jaguarundi,12
Orinoquia Camera Traps,white-lipped_peccary,575008c3-8e3b-4efe-8da6-47631d60d5b7,tayassu pecari,White-lipped Peccary,3813
Orinoquia Camera Traps,unknown_howler_monkey,16698525-37b3-4726-ac28-fc1b0fb5ff9b,alouatta,Alouatta Species,6
Orinoquia Camera Traps,unknown_turtle,4adcb4cf-9ed3-4596-9f56-931ed644007e,testudines,Turtle Order,106
Orinoquia Camera Traps,unknown_nightjar,733ccf0d-f1b3-4586-8064-bd346ca7e8f1,caprimulgidae,Caprimulgidae Family,114
Orinoquia Camera Traps,unknown_peccary,988b8b2d-6d3b-4c5f-899c-c76b6108b90b,tayassuidae,Peccary Family,37
Orinoquia Camera Traps,red_brocket_deer,0dba69b2-dfd7-48af-8e64-e576cbda74c3,mazama americana,Red Brocket,134
Orinoquia Camera Traps,margay,442208b3-d712-412e-bfd3-430688698aa0,leopardus wiedii,Margay,20
Orinoquia Camera Traps,insect,9fb844bd-26d1-49f1-a829-0025a48d3bdb,insecta,Insect,6
Orinoquia Camera Traps,unknown_tayra,6d0d096e-79b8-4fbe-90e1-044e41e24c2c,eira barbara,Tayra,1
Orinoquia Camera Traps,orinoco_agouti,592e1583-32d0-4819-a267-88a469a322be,dasyprocta guamara,Orinoco Agouti,3
Orinoquia Camera Traps,jaguar,9b7fea59-cfa3-499c-a420-bcf36277dcd8,panthera onca,Jaguar,3
Orinoquia Camera Traps,bush_dog,38c8d8c6-483a-4c82-9c0d-ce16c0c1870f,speothos venaticus,Bush Dog,22
Orinoquia Camera Traps,unknown_mammal,f2d233e3-80e3-433d-9687-e29ecc7a467a,mammalia,Mammal,11
Orinoquia Camera Traps,crestless_curassow,f88f0550-2fd9-4d7b-ba0d-713a14cf2588,mitu tomentosum,Crestless Curassow,3
Orinoquia Camera Traps,turkey_vulture,2573d6c8-6924-4fca-8a1f-cdb00b1cc859,cathartes aura,Turkey Vulture,4
Orinoquia Camera Traps,white-browed_guan,8cd6836c-aec1-4017-aef4-56ca95f00ec7,penelope jacucaca,White-browed Guan,4
Orinoquia Camera Traps,neotropical_otter,47271bc2-de1a-4ee4-8353-9039a1847f11,lontra longicaudis,Neotropical Otter,6
Orinoquia Camera Traps,fasciated_tiger-heron,f2b6ce36-6add-4219-b6f5-ebaec712b72b,tigrisoma fasciatum,Fasciated Tiger-heron,6
Orinoquia Camera Traps,coiban_agouti,ccdae5e8-1c73-4ed6-9d16-82304fbf9df3,dasyprocta coibae,Coiban Agouti,1
Orinoquia Camera Traps,unknown_weasel,7d6dbfa0-522c-4397-a59c-4b8439cad16b,mustela,Weasel Species,2
Orinoquia Camera Traps,giant_otter,07709a39-6d4b-4973-bc8e-3543ce208611,pteronura brasiliensis,Giant Otter,1
Orinoquia Camera Traps,capybara,872e96f1-7a77-4ed2-824a-22fcbb32f598,hydrochoerus hydrochaeris,Capybara,21
