dataset_name,query,taxonomy_level,scientific_name,common_name,taxonomy_string,kingdom,phylum,subphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety
SWG Camera Traps,unidentified_muntjac,genus,muntiacus,muntjacs,"[(42185, 'genus', 'muntiacus', ['muntjacs']), (846353, 'tribe', 'muntiacini', ['muntjacs and tufted deer']), (846198, 'subfamily', 'cervinae', ['old world deer']), (42158, 'family', 'cervidae', ['deer']), (424850, 'suborder', 'ruminantia', ['ruminants']), (152870, 'order', 'artiodactyla', ['even-toed ungulates and cetaceans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,cervinae,muntiacini,muntiacus,,,
SWG Camera Traps,unidentified_murid,family,muridae,old-world mice and rats,"[(44185, 'family', 'muridae', ['old world mice and rats']), (488924, 'superfamily', 'muroidea', ['muroids']), (870778, 'suborder', 'myomorpha', ['mice, rats, and hamsters']), (43698, 'order', 'rodentia', ['rodents']), (848323, 'superorder', 'euarchontoglires', ['primates, rodents, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,euarchontoglires,rodentia,myomorpha,,muroidea,muridae,,,,,,
SWG Camera Traps,unidentified_otter,subfamily,lutrinae,otter,"[(526556, 'subfamily', 'lutrinae', ['otters']), (41770, 'family', 'mustelidae', ['mustelids']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,mustelidae,lutrinae,,,,,
SWG Camera Traps,unidentified_owl,order,strigiformes,owl,"[(19350, 'order', 'strigiformes', ['owls']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,strigiformes,,,,,,,,,,
SWG Camera Traps,unidentified_palm_civet,subfamily,paradoxurinae,palm civet,"[(846191, 'subfamily', 'paradoxurinae', ['palm civets and binturongs']), (41574, 'family', 'viverridae', ['civets, genets, and oyans']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,viverridae,paradoxurinae,,,,,
SWG Camera Traps,unidentified_partridge,family,phasianidae,partridge,"[(574, 'family', 'phasianidae', ['pheasants, grouse, and allies']), (573, 'order', 'galliformes', ['landfowl']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,galliformes,,,,phasianidae,,,,,,
SWG Camera Traps,unidentified_pheasant,family,phasianidae,pheasant,"[(574, 'family', 'phasianidae', ['pheasants, grouse, and allies']), (573, 'order', 'galliformes', ['landfowl']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,galliformes,,,,phasianidae,,,,,,
SWG Camera Traps,unidentified_pitta,genus,pitta,typical pittas,"[(14374, 'genus', 'pitta', ['typical pittas']), (14373, 'family', 'pittidae', ['pittas']), (7251, 'order', 'passeriformes', ['perching birds']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,passeriformes,,,,pittidae,,,pitta,,,
SWG Camera Traps,unidentified_small_animal,kingdom,animalia,animal,"[(1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,,,,,,,,,,,,,,,,,,
SWG Camera Traps,unidentified_small_mammal,class,mammalia,mammal,"[(40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,,,,,,,,,,,,,,
SWG Camera Traps,unidentified_snake,suborder,serpentes,snake,"[(85553, 'suborder', 'serpentes', ['snakes']), (26172, 'order', 'squamata', ['snakes and lizards']), (26036, 'class', 'reptilia', ['reptiles']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,reptilia,,,,squamata,serpentes,,,,,,,,,
SWG Camera Traps,unidentified_squirrel,genus,sciurus,squirrel,"[(45994, 'genus', 'sciurus', ['tree squirrels']), (339575, 'tribe', 'sciurini', ['typical squirrels']), (332614, 'subfamily', 'sciurinae', ['typical and flying squirrels']), (45933, 'family', 'sciuridae', ['squirrels']), (129411, 'suborder', 'sciuromorpha', ['squirrels, dormice, and mountain beavers']), (43698, 'order', 'rodentia', ['rodents']), (848323, 'superorder', 'euarchontoglires', ['primates, rodents, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,euarchontoglires,rodentia,sciuromorpha,,,sciuridae,sciurinae,sciurini,sciurus,,,
SWG Camera Traps,unidentified_striped_squirrel,genus,tamiops,asian striped squirrels,"[(46164, 'genus', 'tamiops', ['asian striped squirrels']), (339579, 'tribe', 'callosciurini', ['beautiful squirrels']), (339580, 'subfamily', 'callosciurinae', ['beautiful and palm squirrels']), (45933, 'family', 'sciuridae', ['squirrels']), (129411, 'suborder', 'sciuromorpha', ['squirrels, dormice, and mountain beavers']), (43698, 'order', 'rodentia', ['rodents']), (848323, 'superorder', 'euarchontoglires', ['primates, rodents, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,euarchontoglires,rodentia,sciuromorpha,,,sciuridae,callosciurinae,callosciurini,tamiops,,,
SWG Camera Traps,unidentified_turtles,order,testudines,turtles,"[(39532, 'order', 'testudines', ['turtles and tortoises']), (26036, 'class', 'reptilia', ['reptiles']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,reptilia,,,,testudines,,,,,,,,,,
SWG Camera Traps,unidentified_ungulates,superorder,laurasiatheria,ungulate,"[(848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,,,,,,,,,,,
SWG Camera Traps,unidentified_weasel,genus,mustela,weasel,"[(41801, 'genus', 'mustela', ['typical weasels']), (526558, 'subfamily', 'mustelinae', ['weasels']), (41770, 'family', 'mustelidae', ['mustelids']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,mustelidae,mustelinae,,mustela,,,
SWG Camera Traps,white_crowned_forktail,species,enicurus leschenaulti,white-crowned forktail,"[(13092, 'species', 'enicurus leschenaulti', ['white-crowned forktail']), (13085, 'genus', 'enicurus', ['forktails']), (12704, 'family', 'muscicapidae', ['old world flycatchers and chats']), (7251, 'order', 'passeriformes', ['perching birds']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,passeriformes,,,,muscicapidae,,,enicurus,enicurus leschenaulti,,
SWG Camera Traps,white_tailed_robin,species,myiomela leucura,white-tailed robin,"[(558547, 'species', 'myiomela leucura', ['white-tailed robin']), (90077, 'genus', 'myiomela', ['southeast asian blue robins']), (12704, 'family', 'muscicapidae', ['old world flycatchers and chats']), (7251, 'order', 'passeriformes', ['perching birds']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,passeriformes,,,,muscicapidae,,,myiomela,myiomela leucura,,
SWG Camera Traps,white-winged_magpie,species,urocissa whiteheadi,white-winged magpie,"[(8417, 'species', 'urocissa whiteheadi', ['white-winged magpie']), (8413, 'genus', 'urocissa', ['blue-magpies']), (7823, 'family', 'corvidae', ['crows, jays, and magpies']), (7251, 'order', 'passeriformes', ['perching birds']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,passeriformes,,,,corvidae,,,urocissa,urocissa whiteheadi,,
SWG Camera Traps,yellow_bellied_weasel,species,mustela kathiah,yellow-bellied weasel,"[(41806, 'species', 'mustela kathiah', ['yellow-bellied weasel']), (41801, 'genus', 'mustela', ['typical weasels']), (526558, 'subfamily', 'mustelinae', ['weasels']), (41770, 'family', 'mustelidae', ['mustelids']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,mustelidae,mustelinae,,mustela,mustela kathiah,,
SWG Camera Traps,yellow_throated_marten,species,martes flavigula,yellow-throated marten,"[(41791, 'species', 'martes flavigula', ['yellow-throated marten']), (41790, 'genus', 'martes', ['martens']), (846241, 'subfamily', 'guloninae', ['wolverines, martens, and tayras']), (41770, 'family', 'mustelidae', ['mustelids']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,mustelidae,guloninae,,martes,martes flavigula,,
WCS Camera Traps,accipiter madagascariensis,species,accipiter madagascariensis,madagascar sparrowhawk,"[(5119, 'species', 'accipiter madagascariensis', ['madagascar sparrowhawk']), (5085, 'genus', 'accipiter', ['accipiters']), (5067, 'family', 'accipitridae', ['hawks, eagles, and kites']), (71261, 'order', 'accipitriformes', ['hawks, eagles, kites, and allies']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,accipitriformes,,,,accipitridae,,,accipiter,accipiter madagascariensis,,
WCS Camera Traps,accipiter melanoleucus,species,accipiter melanoleucus,black goshawk,"[(5140, 'species', 'accipiter melanoleucus', ['black sparrowhawk']), (5085, 'genus', 'accipiter', ['accipiters']), (5067, 'family', 'accipitridae', ['hawks, eagles, and kites']), (71261, 'order', 'accipitriformes', ['hawks, eagles, kites, and allies']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,accipitriformes,,,,accipitridae,,,accipiter,accipiter melanoleucus,,
WCS Camera Traps,acinonyx jubatus,species,acinonyx jubatus,cheetah,"[(41955, 'species', 'acinonyx jubatus', ['cheetah']), (41954, 'genus', 'acinonyx', []), (846179, 'subfamily', 'felinae', ['small cats']), (41944, 'family', 'felidae', ['felids']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,felinae,,acinonyx,acinonyx jubatus,,
WCS Camera Traps,acrocephalus baeticatus,species,acrocephalus baeticatus,african reed warbler,"[(144927, 'species', 'acrocephalus baeticatus', ['african reed warbler']), (6701, 'genus', 'acrocephalus', ['reed warblers']), (200983, 'family', 'acrocephalidae', ['reed warblers and allies']), (7251, 'order', 'passeriformes', ['perching birds']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,passeriformes,,,,acrocephalidae,,,acrocephalus,acrocephalus baeticatus,,
WCS Camera Traps,acryllium vulturinum,species,acryllium vulturinum,vulturine guineafowl,"[(1449, 'species', 'acryllium vulturinum', ['vulturine guineafowl']), (1448, 'genus', 'acryllium', []), (1426, 'family', 'numididae', ['guineafowl']), (573, 'order', 'galliformes', ['landfowl']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,galliformes,,,,numididae,,,acryllium,acryllium vulturinum,,
WCS Camera Traps,aepyceros melampus,species,aepyceros melampus,impala,"[(42278, 'species', 'aepyceros melampus', ['impala']), (42277, 'genus', 'aepyceros', []), (846298, 'tribe', 'aepycerotini', ['impalas']), (568847, 'subfamily', 'antilopinae', ['antelopes, goats, and sheep']), (42241, 'family', 'bovidae', ['bovids']), (424850, 'suborder', 'ruminantia', ['ruminants']), (152870, 'order', 'artiodactyla', ['even-toed ungulates and cetaceans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,antilopinae,aepycerotini,aepyceros,aepyceros melampus,,
WCS Camera Traps,agamia agami,species,agamia agami,agami heron,"[(5052, 'species', 'agamia agami', ['agami heron']), (5051, 'genus', 'agamia', []), (597395, 'subfamily', 'ardeinae', ['typical herons and egrets']), (4929, 'family', 'ardeidae', ['herons, egrets, and bitterns']), (67566, 'order', 'pelecaniformes', ['pelicans, herons, ibises, and allies']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,pelecaniformes,,,,ardeidae,ardeinae,,agamia,agamia agami,,
